Close_Date,Customer ID,Quantity,Revenue,Profit
11/11/2019,251,10,7084.9,391.09
11/18/2019,251,16,11589.8,1145.55
11/25/2019,251,12,9979.5,1308.37
12/2/2019,251,5,3020,348.28
12/9/2019,251,10,1899.5,362.92
12/16/2019,251,9,7214.9,353.05
12/23/2019,251,5,150,64.1
12/30/2019,251,8,7659.9,712.68
1/6/2020,251,8,5109.9,624.9
1/13/2020,251,9,1699.9,254.74
1/20/2020,251,14,8399.8,678.79
1/27/2020,251,13,8274.8,1830.26
2/3/2020,251,6,11149.9,666.18
2/10/2020,251,9,4594.9,243.04
2/17/2020,251,10,8264.4,982.42
2/24/2020,251,16,7399.9,929.11
3/2/2020,251,13,3889.9,479.63
3/9/2020,251,16,6789.6,274.64
3/16/2020,251,10,15787.9,1430.35
3/23/2020,251,9,9133.9,1019.4
3/30/2020,251,1,160,64.1
4/6/2020,251,9,4195,232.99
4/13/2020,251,3,4855,1497
4/20/2020,251,9,11173.3,596.66
4/27/2020,251,13,11905.9,1202.8
4/1/2019,252,2,499,114.38
4/8/2019,252,9,19596,2386.14
4/15/2019,252,8,22729,1664.71
4/22/2019,252,8,24237.5,2020.12
4/29/2019,252,2,1329.5,156.76
5/6/2019,252,8,12248,846.19
5/13/2019,252,4,4494.9,351.22
5/20/2019,252,7,25737,1770.41
6/3/2019,252,6,5562,501.59
6/10/2019,252,7,11500,1516.28
6/17/2019,252,15,7017.5,593.63
6/24/2019,252,10,12398.5,1160.51
7/1/2019,252,4,5499,193.9
7/8/2019,252,8,9021.8,789.83
7/15/2019,252,5,2249,225.76
7/22/2019,252,10,18326.5,959.34
7/29/2019,252,9,16997,805.65
8/5/2019,252,4,3158,251.42
8/12/2019,252,7,4147,285.19
8/19/2019,252,12,9748.5,1862.22
8/26/2019,252,8,16258,1235.48
9/9/2019,252,6,1877.5,276.82
9/16/2019,252,11,13936,1522.89
9/23/2019,252,3,829,126.53
9/30/2019,252,14,21994.9,1661.64
10/7/2019,252,9,8627.5,510.26
10/14/2019,252,6,8426.5,1115.37
10/21/2019,252,7,8186.5,499.23
10/28/2019,252,11,35225.4,1948.94
11/4/2019,252,8,8699,915.67
11/11/2019,252,6,13136,1400.72
11/18/2019,252,4,1249,58.06
11/25/2019,252,14,19171.4,1339.73
12/2/2019,252,5,1907.9,239.52
12/9/2019,252,9,17285.2,832.88
12/16/2019,252,7,9077.5,591.86
12/30/2019,252,8,16279.6,1094.29
1/6/2020,252,7,8212.4,1077.38
1/13/2020,252,7,4247.5,595.96
1/20/2020,252,6,28328,1306.34
1/27/2020,252,10,13781.9,1124.07
2/3/2020,252,9,3346.9,503.76
2/10/2020,252,10,15024.5,980.35
2/17/2020,252,4,8137,1195.17
2/24/2020,252,5,9699.5,748.83
3/2/2020,252,2,829,115.42
3/9/2020,252,7,2198.9,245.8
3/16/2020,252,3,6019,1114.12
3/23/2020,252,8,11706.5,706.96
3/30/2020,252,15,43783.8,6618.78
4/6/2020,252,6,499.5,84.92
4/13/2020,252,8,24700.8,1073.13
4/20/2020,252,7,2764.2,357.55
4/27/2020,252,11,20272,1732.42
4/1/2019,253,10,4193.7,622.11
4/8/2019,253,22,31583.8,1867.77
4/15/2019,253,64,58245.3,3086.27
4/22/2019,253,13,29300.3,2404.78
4/29/2019,253,9,19168.7,2236.03
5/6/2019,253,30,31085.5,2643.65
5/13/2019,253,15,16339.6,1908.76
5/20/2019,253,16,17915.1,1679.24
6/3/2019,253,16,14040.6,1132.24
6/10/2019,253,8,19920.5,1776.59
6/17/2019,253,10,11288.1,1949.58
6/24/2019,253,13,15737.8,2734.1
7/1/2019,253,8,9321.5,414.57
7/8/2019,253,29,20539.6,1106.92
7/15/2019,253,49,79357,7174.76
7/22/2019,253,14,37186.3,4060.78
7/29/2019,253,29,12835.8,1337.81
8/5/2019,253,10,7453.2,332.33
8/12/2019,253,8,9585.3,1115.95
8/19/2019,253,18,12125,1449.4
8/26/2019,253,8,24283,3653.54
9/9/2019,253,13,22159.5,1410.67
9/16/2019,253,6,7074.9,385.34
9/23/2019,253,22,15739.4,1520.13
9/30/2019,253,75,85470.9,8490
10/7/2019,253,34,25418,2326.79
10/14/2019,253,47,31653.5,3767.13
10/21/2019,253,19,27894.1,3020.64
10/28/2019,253,8,14736.6,1606.33
11/4/2019,253,38,53051.8,3061.9
11/11/2019,253,8,3178.9,454.82
11/18/2019,253,10,6050.1,428.34
11/25/2019,253,18,20233,1772.35
12/2/2019,253,8,8691.5,658.61
12/9/2019,253,26,20210.2,1438
12/16/2019,253,5,2261,326.67
12/30/2019,253,34,13608.3,2057.78
1/6/2020,253,25,16782,1135.98
1/13/2020,253,22,50086.6,2845.64
1/20/2020,253,1,150,28
1/27/2020,253,14,7881.1,1479.75
2/3/2020,253,7,3486.2,323.57
2/10/2020,253,31,53569.6,4987.78
2/17/2020,253,5,2599.5,112
2/24/2020,253,69,93597.4,8732.9
3/2/2020,253,11,5225.2,570.59
3/9/2020,253,19,16200,1121.8
3/16/2020,253,7,1441,197.83
3/23/2020,253,5,2475,112
3/30/2020,253,19,16856,1320.52
4/6/2020,253,10,2066.6,408.81
4/13/2020,253,24,21295.5,1325.37
4/20/2020,253,16,16456.6,766.48
4/27/2020,253,7,10479.9,315.6
4/1/2019,254,12,16874.3,1159.14
4/8/2019,254,6,12067.4,1309.24
4/15/2019,254,6,4816.4,464.32
4/22/2019,254,6,5579.5,218.66
4/29/2019,254,8,11218.5,1667.11
5/6/2019,254,10,18746.5,2200.68
5/13/2019,254,12,19736.6,645.29
5/20/2019,254,7,5833.5,347.56
6/3/2019,254,7,5097.5,441.99
6/10/2019,254,12,17595.8,1334.51
6/17/2019,254,14,22628.5,2512.75
6/24/2019,254,9,8617,809.03
7/1/2019,254,8,7534.5,1394.18
7/8/2019,254,8,9672.9,824.29
7/15/2019,254,11,13310.6,956.58
7/22/2019,254,11,18825.6,1606.01
7/29/2019,254,12,13156.6,598.09
8/5/2019,254,8,5730.5,739.54
8/12/2019,254,15,20324.9,1593.94
8/19/2019,254,8,4963.7,531.43
8/26/2019,254,11,11565.4,820.19
9/9/2019,254,7,28568.3,2716
9/16/2019,254,6,12543.4,587.49
9/23/2019,254,8,14271,1659.94
9/30/2019,254,11,13867.7,1287.42
10/7/2019,254,14,20034.6,2735.53
10/14/2019,254,12,15943.5,1029.63
10/21/2019,254,5,3903.3,775.38
10/28/2019,254,7,12000.8,1351.34
11/4/2019,254,11,21500.1,3609.28
11/11/2019,254,6,6656.9,670.23
11/18/2019,254,10,20234.9,715.7
11/25/2019,254,11,9176.3,1110.27
12/2/2019,254,8,12996,1022.52
12/9/2019,254,3,6066.9,878.88
12/16/2019,254,4,7140.4,312.4
12/30/2019,254,12,18605.4,1463.2
1/6/2020,254,6,8625.2,944.81
1/13/2020,254,7,4606.5,419.77
1/20/2020,254,15,19585.7,1733.88
1/27/2020,254,5,13826.4,1401.8
2/3/2020,254,6,16112.4,1792.83
2/10/2020,254,10,19194.9,1010.98
2/17/2020,254,4,3896.8,403.98
2/24/2020,254,5,7422.8,525.04
3/2/2020,254,9,19457.8,802.88
3/9/2020,254,9,10919.5,353.36
3/16/2020,254,10,16587.2,1542.99
3/23/2020,254,10,13943.5,740.6
3/30/2020,254,1,4823.9,737.01
4/6/2020,254,2,2119.5,48
4/13/2020,254,8,5534,294.12
4/20/2020,254,4,6223.8,627.2
4/27/2020,254,3,4366.6,236.23
4/1/2019,255,20,26568.9,1983.45
4/8/2019,255,40,51762.5,4677.96
4/15/2019,255,40,49364.7,9859.66
4/22/2019,255,13,31462.7,2492.47
4/29/2019,255,29,22161.6,7083.95
5/6/2019,255,25,59788.9,6326.12
5/13/2019,255,18,3806.7,1324.6
5/20/2019,255,33,43915.9,4754.26
5/27/2019,255,22,29896,5165.42
6/3/2019,255,22,38370.9,4677.65
6/10/2019,255,30,48904.3,5575.07
6/17/2019,255,18,24676.3,2742.02
6/24/2019,255,27,38026.3,3501.94
7/1/2019,255,25,40925.1,5721.7
7/8/2019,255,21,31028,2565.32
7/15/2019,255,23,73968.8,4991.27
7/22/2019,255,37,72537.9,10406.37
7/29/2019,255,25,14066.3,1553.08
8/5/2019,255,27,44033.6,5221.04
8/12/2019,255,19,16399.4,1359.65
8/19/2019,255,21,10547,1943.44
8/26/2019,255,25,54591.3,5226.24
9/9/2019,255,23,21500.8,3124.36
9/16/2019,255,44,37638.4,4868.45
9/23/2019,255,21,14942.1,1847.22
9/30/2019,255,52,55437.8,5631.79
10/7/2019,255,18,16426.7,1580.34
10/14/2019,255,21,33341.6,3714.72
10/21/2019,255,21,44255.2,4912.7
10/28/2019,255,22,19446.3,3233.48
11/4/2019,255,19,29262.8,2518.89
11/11/2019,255,22,14287.4,2514.4
11/18/2019,255,13,22634.6,1838.66
11/25/2019,255,36,21289.7,1990.14
12/2/2019,255,18,7209,2010.42
12/9/2019,255,29,55818.7,6014.8
12/16/2019,255,32,16552.6,4471.95
12/30/2019,255,33,31948.3,3713.58
1/6/2020,255,25,48146.6,3587.84
1/13/2020,255,22,38293.2,4737.83
1/20/2020,255,36,51093.6,4667.64
1/27/2020,255,16,15858.1,1409.56
2/3/2020,255,16,6205.6,631.58
2/10/2020,255,23,14555.1,2260.18
2/17/2020,255,20,27894.5,2213.16
2/24/2020,255,18,7658.8,1232.01
3/2/2020,255,22,13202.8,3189.73
3/9/2020,255,30,15306.4,1853.92
3/16/2020,255,39,47595.2,5129.75
3/23/2020,255,15,18972.8,1759.18
3/30/2020,255,14,7181.6,903.74
4/6/2020,255,20,46111.4,4444.34
4/13/2020,255,13,29453.2,1558.99
4/20/2020,255,19,28753.2,1974.28
4/27/2020,255,15,13635.4,1936.01
4/1/2019,256,13,18771.6,1499.64
4/8/2019,256,12,6286.8,577.68
4/15/2019,256,15,40523.1,3064.76
4/22/2019,256,17,13921.6,1062.7
4/29/2019,256,17,21989.6,1891.32
5/6/2019,256,20,19276.5,2920.61
5/13/2019,256,17,13428.3,1334.37
5/20/2019,256,13,17906.9,1696.04
5/27/2019,256,8,4788.5,299.4
6/3/2019,256,17,41473.5,2718.06
6/10/2019,256,22,15499.5,1339.95
6/17/2019,256,17,19780.8,5396.64
6/24/2019,256,24,24697.2,2851.01
7/1/2019,256,23,35775,3362.21
7/8/2019,256,27,77338.9,9326.29
7/15/2019,256,11,31416.6,2608.1
7/22/2019,256,19,10117.4,1124.99
7/29/2019,256,11,7456,390.41
8/5/2019,256,17,7401.4,777.16
8/12/2019,256,15,9138.8,937.51
8/19/2019,256,13,17956.2,3536.54
8/26/2019,256,17,15473.8,1363.02
9/9/2019,256,12,18351.9,2554.87
9/16/2019,256,20,12060.9,1277.59
9/23/2019,256,17,23196.9,2187.49
9/30/2019,256,9,46963.2,1595.35
10/7/2019,256,6,4095,486.77
10/14/2019,256,17,22250.3,1623.86
10/21/2019,256,11,9480.3,930.23
10/28/2019,256,11,5049.5,585.78
11/4/2019,256,15,23329.1,2232.51
11/11/2019,256,6,4462.2,492.3
11/18/2019,256,15,4385,687.24
11/25/2019,256,11,8261.6,904.23
12/2/2019,256,2,6299.5,306.61
12/9/2019,256,16,16520.8,1202
12/16/2019,256,11,25113.8,1627.24
12/30/2019,256,25,42813.4,3457.09
1/6/2020,256,17,15648.1,1489.23
1/13/2020,256,14,19526.3,670.87
1/20/2020,256,13,7543.7,910.13
1/27/2020,256,13,38894.8,5061.02
2/3/2020,256,11,19249.7,2905.78
2/10/2020,256,12,25301.5,1370.47
2/17/2020,256,12,26640.3,1746.93
2/24/2020,256,13,26062,5172.17
3/2/2020,256,13,39938.4,3315.12
3/9/2020,256,22,25966.1,2298.28
3/16/2020,256,12,17987.5,2066.17
3/23/2020,256,9,14423.9,1376.4
3/30/2020,256,7,14706,1208.76
4/6/2020,256,3,8086.2,403.78
4/13/2020,256,6,7436.6,396.6
4/20/2020,256,2,1684,56.55
4/27/2020,256,3,424.5,123.82
4/1/2019,257,16,23104,2288.73
4/8/2019,257,7,6505.5,990.52
4/15/2019,257,8,14826.1,1740.13
4/22/2019,257,16,7564,739.46
4/29/2019,257,23,29028.5,4020.66
5/6/2019,257,9,16090,763.86
5/13/2019,257,12,5815,727.37
5/20/2019,257,13,21499,989.48
5/27/2019,257,23,13814,1324.58
6/3/2019,257,13,23044.5,2949.12
6/10/2019,257,13,15473.5,926.3
6/17/2019,257,13,30539.5,6140.15
6/24/2019,257,19,15904,2900.46
7/1/2019,257,12,12725,1354.62
7/8/2019,257,35,37399,2826.35
7/15/2019,257,14,6733,718.74
7/22/2019,257,19,25785,1983.88
7/29/2019,257,22,36523,5037.25
8/5/2019,257,15,19429.5,1246.14
8/12/2019,257,8,20464.5,1683.22
8/19/2019,257,22,14373,1681.18
8/26/2019,257,18,14653.5,961.52
9/2/2019,257,5,4155,289.33
9/9/2019,257,9,4559,269.25
9/16/2019,257,14,24854,1985.06
9/23/2019,257,16,28760,3052.63
9/30/2019,257,42,50417.7,4690.45
10/7/2019,257,23,24373.5,2593.87
10/14/2019,257,25,22427,1479.87
10/21/2019,257,9,7650,594.96
10/28/2019,257,5,7089.5,344.11
11/4/2019,257,19,17898,1537
11/11/2019,257,16,29341,3861.7
11/18/2019,257,15,10569,793.35
11/25/2019,257,16,14783.2,1321.13
12/2/2019,257,1,0,1152.83
12/9/2019,257,14,9828.5,1748.93
12/16/2019,257,21,8196.5,1440.24
12/30/2019,257,21,20043,1741.45
1/6/2020,257,13,19934.5,1570.23
1/13/2020,257,18,17578.5,2750.27
1/20/2020,257,17,20457.5,2662.26
1/27/2020,257,13,6327,671.02
2/3/2020,257,15,19299.5,1727.32
2/10/2020,257,26,22511.5,2476.7
2/17/2020,257,19,19642.5,1654.72
2/24/2020,257,10,15184,1227.56
3/2/2020,257,12,33334,1540.31
3/9/2020,257,8,16438.5,1488.85
3/16/2020,257,29,32913,2586.41
3/23/2020,257,7,11603.5,815.74
3/30/2020,257,4,1084,59.43
4/6/2020,257,2,3995,270.8
4/13/2020,257,5,9809.5,300.77
4/20/2020,257,6,17230,810.9
4/27/2020,257,17,11052.5,1922.48
4/1/2019,258,6,6874.1,751.29
4/8/2019,258,11,7100.4,1938.75
4/15/2019,258,10,11190.8,716.67
4/22/2019,258,34,30991.8,4066.5
4/29/2019,258,8,1975.2,1061.62
5/6/2019,258,10,1469.7,259.78
5/13/2019,258,15,11521.9,1088.98
5/20/2019,258,12,3689.5,303.45
5/27/2019,258,3,775.7,122.33
6/3/2019,258,2,200,69.27
6/10/2019,258,13,10636.8,1241.35
6/17/2019,258,10,15460.7,1498.69
6/24/2019,258,20,3588.8,513.16
7/1/2019,258,5,5556.7,935.59
7/8/2019,258,10,15601,1796.51
7/15/2019,258,5,9246.9,1273.01
7/22/2019,258,6,777.5,123.86
7/29/2019,258,9,2003.6,285.31
8/5/2019,258,11,6719.5,1141.22
8/12/2019,258,8,18044.1,1586.02
8/19/2019,258,6,9588.6,571.08
8/26/2019,258,11,8311,434.74
9/2/2019,258,2,1952,183.44
9/9/2019,258,4,1936,323.14
9/16/2019,258,4,14701.9,1044.59
9/23/2019,258,7,8212,600.45
9/30/2019,258,5,2764,699.35
10/7/2019,258,1,400,10
10/14/2019,258,4,12773.5,1169.03
10/21/2019,258,3,3874,298.77
10/28/2019,258,7,4455.5,250.36
11/4/2019,258,1,0,
11/11/2019,258,4,3442.6,508.96
11/18/2019,258,11,18282,1136.88
11/25/2019,258,3,1899.5,431.2
12/2/2019,258,5,968,244.59
12/9/2019,258,2,2648,418.53
12/16/2019,258,4,2664,162.43
12/30/2019,258,18,7873.3,821.47
1/6/2020,258,9,13299.5,1442.2
1/13/2020,258,6,6621,750.76
1/20/2020,258,7,9589,647.37
1/27/2020,258,6,3030,363.42
2/3/2020,258,2,1470,121.9
2/10/2020,258,7,11598.2,878.59
2/17/2020,258,7,7100,673.02
2/24/2020,258,3,2250,207.59
3/2/2020,258,7,12915.4,1145.99
3/9/2020,258,5,10742,598.52
3/16/2020,258,2,650,111.3
3/23/2020,258,2,3750,281.53
3/30/2020,258,5,4023.6,613.29
4/6/2020,258,2,3044,288.76
4/13/2020,258,3,1000,159.97
4/20/2020,258,12,17685.1,2083.22
4/27/2020,258,3,405,174.93
4/1/2019,259,10,12857.5,1140.95
4/8/2019,259,17,21461.2,2454.46
4/15/2019,259,15,24041.6,2930.96
4/22/2019,259,16,25113,2655.4
4/29/2019,259,19,10718.2,1698.17
5/6/2019,259,16,8106.8,803.95
5/13/2019,259,12,25907.5,2499.59
5/20/2019,259,16,17952.2,2316.43
5/27/2019,259,9,3787,178.41
6/3/2019,259,14,6574.2,921.76
6/10/2019,259,8,10519,1711.7
6/17/2019,259,16,18785,2914.05
6/24/2019,259,16,32052.7,3860.32
7/1/2019,259,21,15074.5,2244.84
7/8/2019,259,19,27092.2,2251.88
7/15/2019,259,14,16035.5,1083.56
7/22/2019,259,13,7388,1001.92
7/29/2019,259,18,21418.8,1893.17
8/5/2019,259,10,21709.7,2172.02
8/12/2019,259,17,18230.7,1715.36
8/19/2019,259,15,37434.8,5954.82
8/26/2019,259,15,21640.5,2678.47
9/9/2019,259,16,21713.8,2720.61
9/16/2019,259,16,23357,1923.13
9/23/2019,259,16,8894.7,1416.26
9/30/2019,259,25,59759.7,7609.35
10/7/2019,259,22,19371,963.33
10/14/2019,259,18,40244.4,3595.29
10/21/2019,259,22,21342.5,2371
10/28/2019,259,15,9123.2,1166.67
11/4/2019,259,23,44824,4154.28
11/11/2019,259,25,15257.9,1291.79
11/18/2019,259,28,26885.2,1898.43
11/25/2019,259,18,17424.6,1544.84
12/2/2019,259,11,16226.5,1417.24
12/9/2019,259,26,23231,3044.32
12/16/2019,259,26,48646.1,2991.95
12/30/2019,259,27,28439.2,1959.69
1/6/2020,259,26,15351.5,1172.02
1/13/2020,259,18,20682,1280.13
1/20/2020,259,25,37910.2,2797.95
1/27/2020,259,24,34584.9,3203.22
2/3/2020,259,25,46319.9,5487.39
2/10/2020,259,23,27017.1,3935.2
2/17/2020,259,26,24981,2104.62
2/24/2020,259,16,14569.4,1087.2
3/2/2020,259,22,49982.5,4826.53
3/9/2020,259,20,34136.1,2786.52
3/16/2020,259,19,41524.7,3414.36
3/23/2020,259,26,28106.5,3272.01
3/30/2020,259,9,9676.6,777.89
4/6/2020,259,10,8298.5,1103.44
4/13/2020,259,10,40720.2,2677.06
4/20/2020,259,14,36778.8,3383.8
4/27/2020,259,13,32969.6,4196.37
4/1/2019,260,5,6590,366.26
4/8/2019,260,9,4070,723.86
4/15/2019,260,12,3825,726.53
4/22/2019,260,16,8192.2,1259.7
4/29/2019,260,9,3992.2,614.79
5/6/2019,260,4,1300,421.18
5/13/2019,260,7,3020,301.6
5/20/2019,260,10,8641.4,573.73
5/27/2019,260,13,8966.2,1634.22
6/3/2019,260,7,21364.9,2376.4
6/10/2019,260,14,5316.6,1145.38
6/17/2019,260,14,25922.6,2457.86
6/24/2019,260,10,5620,1047.34
7/1/2019,260,7,11842.6,1258.66
7/8/2019,260,11,3040,649.66
7/15/2019,260,17,12701.5,2504.14
7/22/2019,260,8,14124.9,1853.12
7/29/2019,260,7,11907.7,1409.16
8/5/2019,260,6,3200,395.13
8/12/2019,260,13,11699.9,793.28
8/19/2019,260,8,2950,953.7
8/26/2019,260,7,2740,355.81
9/9/2019,260,8,7970,1110.15
9/16/2019,260,7,2870,1262.45
9/23/2019,260,6,5867.5,281.86
9/30/2019,260,25,6555,1254.01
10/7/2019,260,10,9465,1309.01
10/14/2019,260,22,25684,4687.51
10/21/2019,260,10,8520,1076.15
10/28/2019,260,15,7246,1105.57
11/4/2019,260,7,1920,458.58
11/11/2019,260,10,4390,521.97
11/18/2019,260,14,5870,1021.27
11/25/2019,260,10,3395,719.49
12/2/2019,260,8,5723.8,943.3
12/9/2019,260,15,5589.9,1130.18
12/16/2019,260,8,3120,323.02
12/30/2019,260,10,3245,583.53
1/6/2020,260,10,3310,740.68
1/13/2020,260,10,6720,1208.38
1/20/2020,260,10,1890,507.69
1/27/2020,260,8,2350,643.64
2/3/2020,260,10,4680,567.78
2/10/2020,260,22,5359.9,1187.26
2/17/2020,260,14,6070,911.21
2/24/2020,260,13,2240,415.04
3/2/2020,260,11,3940,564.93
3/9/2020,260,14,12055,1487.4
3/16/2020,260,15,6250,1105.31
3/23/2020,260,5,870,235.89
3/30/2020,260,7,2240,495.88
4/6/2020,260,3,1070,181.06
4/13/2020,260,3,1050,155.82
4/20/2020,260,12,3668.9,427.92
4/27/2020,260,6,2300,363.12
4/1/2019,261,13,14098,1352.88
4/8/2019,261,27,94608.8,6485.72
4/15/2019,261,12,5117.9,1135.04
4/22/2019,261,13,14759.4,1918.68
4/29/2019,261,28,67643.3,7137.04
5/6/2019,261,20,52582.9,4577.34
5/13/2019,261,15,31077.8,1612.84
5/20/2019,261,32,99250.7,7148.28
6/3/2019,261,6,2813.2,348.24
6/10/2019,261,8,6688,1004.22
6/17/2019,261,23,67947.3,4439.12
6/24/2019,261,29,127387.4,7513.84
7/1/2019,261,9,14078.4,1294.52
7/8/2019,261,21,44527.3,4879.65
7/15/2019,261,10,27259.5,2357.71
7/22/2019,261,8,21006.5,1297.06
7/29/2019,261,24,105231.7,9029.71
8/5/2019,261,28,51759.3,5250.03
8/12/2019,261,28,71652.5,6864.37
8/19/2019,261,17,35424.6,1067.19
8/26/2019,261,9,30419.8,1983.03
9/9/2019,261,12,9857.5,1128.73
9/16/2019,261,30,74242.3,5171.68
9/23/2019,261,26,56471.5,4188.98
9/30/2019,261,41,198067.8,15956.69
10/7/2019,261,31,65624.9,6312.98
10/14/2019,261,21,55738.3,5648.74
10/21/2019,261,16,51389,3849.12
10/28/2019,261,15,40379.8,2874.44
11/4/2019,261,15,33029.4,2532.55
11/11/2019,261,22,43662.8,7612.4
11/18/2019,261,10,44544.1,2770.13
11/25/2019,261,10,8958.3,1239.03
12/2/2019,261,7,4054,718.58
12/9/2019,261,27,55400.5,3863.57
12/16/2019,261,11,28913.2,2030.65
12/30/2019,261,30,43287.6,3058.13
1/6/2020,261,28,50554.5,3366.54
1/13/2020,261,19,27597.6,2382.28
1/20/2020,261,25,65747.2,3975.62
1/27/2020,261,29,46904,4363.11
2/3/2020,261,6,10348.5,712.7
2/10/2020,261,13,14314.8,1227.64
2/17/2020,261,22,42757.9,3334.99
2/24/2020,261,20,84676,4623.46
3/2/2020,261,10,11739.9,1393.99
3/9/2020,261,23,34741.9,1840.83
3/16/2020,261,25,34315.3,2567.1
3/23/2020,261,21,56107,3740.36
3/30/2020,261,16,57832.4,3624.65
4/6/2020,261,11,46695.7,3437.91
4/13/2020,261,12,43940.7,3075.58
4/20/2020,261,10,22489.9,1293.84
4/27/2020,261,11,6528.7,896.23
4/1/2019,262,7,10291.4,1043.49
4/8/2019,262,6,15074.8,1124.52
4/15/2019,262,3,7700,839.31
4/22/2019,262,4,5547.3,579.49
4/29/2019,262,7,10261.4,1657.02
5/6/2019,262,1,379.5,120.64
5/13/2019,262,5,3444.8,382.64
5/20/2019,262,4,7742.4,460.71
6/3/2019,262,5,10466.5,843.76
6/10/2019,262,10,8326.6,632.83
6/17/2019,262,5,6651.9,227.96
6/24/2019,262,6,10618.2,278.86
7/1/2019,262,7,27527.4,2929.9
7/8/2019,262,4,2583.9,63.75
7/15/2019,262,5,3679.7,199.13
7/22/2019,262,12,28249.8,3412.23
7/29/2019,262,9,11179.6,798.62
8/5/2019,262,16,40250.7,2970.54
8/12/2019,262,7,8238.6,603.15
8/19/2019,262,5,8248.1,302.61
8/26/2019,262,8,10929.4,1419.16
9/9/2019,262,6,15899.4,1248.64
9/16/2019,262,5,25515.9,2718.39
9/23/2019,262,5,20452.9,819.13
9/30/2019,262,5,3314.5,227.22
10/7/2019,262,4,2199.6,337.18
10/14/2019,262,8,14985.4,2402.25
10/21/2019,262,8,14397.9,1200.67
10/28/2019,262,6,12554.4,680.63
11/4/2019,262,4,6106,
11/11/2019,262,5,8933.4,199.3
11/18/2019,262,7,19881.9,1043.01
11/25/2019,262,4,7134.2,948.54
12/2/2019,262,5,14454.4,772.64
12/9/2019,262,5,5836.8,206.52
12/16/2019,262,3,7292.4,497.08
12/30/2019,262,7,8891.8,390.8
1/6/2020,262,5,3463.9,223.79
1/13/2020,262,10,24651.7,1859.56
1/20/2020,262,5,8856.7,194.91
1/27/2020,262,5,4173.9,421.54
2/3/2020,262,1,4809.5,364.52
2/10/2020,262,5,14768.6,1421.67
2/17/2020,262,4,5511.4,276.42
2/24/2020,262,5,22016.8,1472.92
3/2/2020,262,7,5926.8,139.33
3/9/2020,262,6,9011.8,506.5
3/16/2020,262,6,27523.1,6232.65
3/23/2020,262,4,10004.2,294.17
3/30/2020,262,3,6890,455.92
4/6/2020,262,2,1764.9,67.05
4/13/2020,262,3,10336.5,1312.25
4/20/2020,262,5,4763.9,210.15
4/27/2020,262,8,15501.3,1063.21
4/1/2019,263,7,7946.6,747.32
4/8/2019,263,10,19149.4,1722.88
4/15/2019,263,9,19898.5,2549.01
4/22/2019,263,5,5064.2,894.43
4/29/2019,263,9,8399,1139.79
5/6/2019,263,6,3123.4,524.18
5/13/2019,263,7,13875.7,1111.54
5/20/2019,263,8,3687.1,505.84
5/27/2019,263,6,8395,970.83
6/3/2019,263,9,8447.8,1523.08
6/10/2019,263,14,17376.5,1699.49
6/17/2019,263,9,7694.6,843.29
6/24/2019,263,5,4662.8,707.04
7/1/2019,263,12,18369.2,1771.83
7/8/2019,263,7,10080,701.39
7/15/2019,263,15,29165.1,3766.2
7/22/2019,263,8,3546.1,1820.42
7/29/2019,263,14,34881.7,2483
8/5/2019,263,8,11870.7,1091.27
8/12/2019,263,11,12056.7,1421.53
8/19/2019,263,9,10940.2,904.07
8/26/2019,263,6,17039.7,1585.75
9/9/2019,263,7,17463.5,1629.08
9/16/2019,263,16,14962.7,3208.98
9/23/2019,263,9,18733.6,1918.98
9/30/2019,263,7,10694.4,841.87
10/7/2019,263,10,21062,1791.9
10/14/2019,263,10,6671,997.1
10/21/2019,263,10,6913.5,1381.23
10/28/2019,263,6,4952.3,508.16
11/4/2019,263,14,20538.6,1503.86
11/11/2019,263,8,10721.7,871.08
11/18/2019,263,7,8278.4,466.25
11/25/2019,263,11,19667.6,2210.05
12/2/2019,263,5,7670.1,1592.34
12/9/2019,263,9,8269.3,856.4
12/16/2019,263,7,17066.4,1649.64
12/30/2019,263,10,15681,1706.98
1/6/2020,263,10,7873.6,1029.84
1/13/2020,263,11,12908.5,1010.03
1/20/2020,263,14,43579.5,3634.5
1/27/2020,263,12,10199,1841.82
2/3/2020,263,9,4002.8,1420.1
2/10/2020,263,5,10408,1091.47
2/17/2020,263,13,14950.7,1703.38
2/24/2020,263,6,4954.7,489.93
3/2/2020,263,5,6349.1,525.51
3/9/2020,263,8,2937.1,375.24
3/16/2020,263,6,3034.1,483.96
3/23/2020,263,10,19961.4,3297.58
3/30/2020,263,11,6893,1125.88
4/6/2020,263,6,17062.3,1185.98
4/13/2020,263,6,4418.3,505.62
4/20/2020,263,6,18380.6,1904.76
4/27/2020,263,4,4740,292.66
4/1/2019,264,13,23556,1895.63
4/8/2019,264,15,30521,2510.95
4/15/2019,264,15,25305,3390.38
4/22/2019,264,22,44040,6362.88
4/29/2019,264,10,14682,1776.71
5/6/2019,264,16,14935,1079.06
5/13/2019,264,21,23297,3237.78
5/20/2019,264,20,20200,1107.88
5/27/2019,264,14,12301.5,1322.21
6/3/2019,264,12,19804,1357.35
6/10/2019,264,8,9561,1347.07
6/17/2019,264,12,25879,1927.76
6/24/2019,264,16,27394.2,4406.25
7/1/2019,264,12,23969.2,1524.41
7/8/2019,264,15,8692,869.18
7/15/2019,264,16,23344.5,1614.67
7/22/2019,264,26,19107.9,2000.1
